date,station,tree_total,tree_level,top_tree_species,weed_total,weed_level,top_weed_species,grass_total,grass_level,top_grass_species,mold_total,mold_level,top_mold_species,weather_notes
2025-02-26,Allergy Clinic,104.0,High,"Juniper family, Cedar; Ash; Poplar, Cottonwood, Aspen",0.0,Low,,0.0,Low,,0.0,Low,,"high mid 50s, low mid 30s, a brief light shower or two"
2025-03-04,Allergy Clinic,101.0,High,"Juniper family, Cedar; Alder; Ash",0.0,Low,,0.0,Low,,0.0,Low,,"low in the mid 40s overnight, high in the upper 50s, very brief light shower"
2025-03-08,Allergy Clinic,47.0,Medium,"Juniper family, Cedar; Alder; Ash",0.0,Low,,0.0,Low,,0.0,Low,,"breezy & dry, high in the low 60s, lows in the 40s overnight"
2025-03-12,Allergy Clinic,23.0,Medium,"Juniper family, Cedar; Ash; Willow",0.0,Low,,0.0,Low,,0.0,Low,,"a little drizzly, high in the low 50s and low in the upper 40s overnight"
2025-03-14,Allergy Clinic,27.0,Medium,"Juniper family, Cedar; Alder; Poplar, Cottonwood, Aspen",0.0,Low,,0.0,Low,,0.0,Low,,"high in the low 40s and low overnight in the upper 30s, a couple light rain storms"
2025-03-18,Allergy Clinic,85.0,Medium,"Alder; Poplar, Cottonwood, Aspen; Juniper family, Cedar",0.0,Low,,0.0,Low,,0.0,Low,,"Temps in the 40s including overnight, some rain and a brief hail storm"
2025-03-22,Allergy Clinic,31.0,Medium,"Poplar, Cottonwood, Aspen; Juniper family, Cedar; Ash",0.0,Low,,0.0,Low,,0.0,Low,,"temps in the mid 40s to mid 50s, a little rain"
2025-03-23,Allergy Clinic,73.0,Medium,"Juniper family, Cedar; Alder; Ash",0.0,Low,,0.0,Low,,0.0,Low,,"low in the upper 40s overnight, high of 61, but a little rain"
2025-04-01,Allergy Clinic,10.0,Low,"Poplar, Cottonwood, Aspen; Ash; Willow",0.0,Low,,1.0,Low,"Grass Family, all types",0.0,Low,,"high in the mid 50s, low in the upper 30s, dry but overcast"
2025-04-04,Allergy Clinic,104.0,High,Alder; Birch; Ash,0.0,Low,,0.0,Low,,0.0,Low,,"Lows in the 40s, high of 70, sunny & warm."
2025-04-08,Allergy Clinic,114.0,High,"Ash; Willow; Juniper family, Cedar",0.0,Low,,1.0,Low,"Grass Family, all types",0.0,Low,,"Temp ranged from low 50s overnight to high 50s during the day, a couple brief showers."
2025-04-12,Allergy Clinic,85.0,Medium,"Poplar, Cottonwood, Aspen; Hemlock; Ash",0.0,Low,,1.0,Low,"Grass Family, all types",0.0,Low,,"Lows in the 40s overnight, nearly hit 60 in the day, dry and sunny"
2025-04-15,Allergy Clinic,390.0,High,Ash; Alder; Oak,2.0,Low,"Sedge Family; Goosefoot, Lamb's Quarters, Pigweed, Amaranth, Saltbush, Russian Thistle",2.0,Low,"Grass Family, all types",0.0,Low,,"lows in the 50s, highs in the mid 70s, very warm and sunny"
2025-04-18,Allergy Clinic,123.0,High,"Ash; Willow; Sycamore, Plane-tree",0.0,Low,,1.0,Low,"Grass Family, all types",0.0,Low,,"Sunny & dry, lows in the 40s, almost hit 80 (79)"
2025-04-20,Allergy Clinic,34.0,Medium,Ash; Willow; Oak,1.0,Low,"Nettle family, Pellitory",1.0,Low,"Grass Family, all types",0.0,Low,,"a couple showers; lows in the 50s/highs in the 60s, breezy"
2025-04-21,Allergy Clinic,29.0,Medium,Ash; Willow; Elm,0.0,Low,,1.0,Low,"Grass Family, all types",0.0,Low,,
2025-04-22,Allergy Clinic,29.0,Medium,Elm; Ash; Willow,0.0,Low,,1.0,Low,"Grass Family, all types",0.0,Low,,"sunny & dry, highs in the 60s/lows in the 40s"
2025-04-24,Allergy Clinic,127.0,High,Ash; Willow; Oak,0.0,Low,,4.0,Low,"Grass Family, all types",0.0,Low,,"Sunny, very warm (hit 80 today)"
2025-04-25,Allergy Clinic,27.0,Medium,"Ash; Willow; Maple, Box elder",1.0,Low,"Goosefoot, Lamb's Quarters, Pigweed, Amaranth, Saltbush, Russian Thistle",1.0,Low,"Grass Family, all types",0.0,Low,,"hot and sunny, high of 80, lows in the 50s"
2025-04-30,Allergy Clinic,145.0,High,"Ash; Willow; Juniper family, Cedar",2.0,Low,"Sheep Sorrel, Dock; Nettle family, Pellitory",3.0,Low,"Grass Family, all types",0.0,Low,,"High around 70, lows in the 40s, sunny & warm w/a brief light AM shower"
2025-05-03,Allergy Clinic,79.0,Medium,Ash; Willow; Pine Family with air bladders,2.0,Low,"Sheep Sorrel, Dock; Nettle family, Pellitory",6.0,Medium,"Grass Family, all types",0.0,Low,,"Sunny & dry but cooler, highs in the low 60s, temps in the 50s overnight"
2025-05-06,Allergy Clinic,31.0,Medium,Elm; All identified tree pollen not counted elsewhere; Oak,0.0,Low,,2.0,Low,"Grass Family, all types",0.0,Low,,"sunny, warm & dry, highs in the 80s"
2025-05-08,Allergy Clinic,24.0,Medium,"Pine Family with air bladders; Juniper family, Cedar; Willow",0.0,Low,,1.0,Low,"Grass Family, all types",0.0,Low,,"Sunny & warm, highs in the upper 70s, lows in the 40s overnight"
2025-05-09,Allergy Clinic,23.0,Medium,Willow; Pine Family with air bladders; Elm,2.0,Low,"Plantain; Nettle family, Pellitory",2.0,Low,"Grass Family, all types",0.0,Low,,"sunny & very warm, lows in the 40s overnight, high 70s during the day"
2025-05-12,Allergy Clinic,4.0,Low,"Willow; Walnut, Butternut; Pine Family with air bladders",3.0,Low,"Sheep Sorrel, Dock; Plantain; Goosefoot, Lamb's Quarters, Pigweed, Amaranth, Saltbush, Russian Thistle",1.0,Low,"Grass Family, all types",0.0,Low,,Rainy! Highs in the low 60s
2025-05-14,Allergy Clinic,26.0,Medium,"Pine Family with air bladders; Willow; Walnut, Butternut",2.0,Low,"Sheep Sorrel, Dock; Nettle family, Pellitory",3.0,Low,"Grass Family, all types",0.0,Low,,"Dry but still cooler, highs in the low 60s"
2025-05-16,Allergy Clinic,3.0,Low,"Willow; Maple, Box elder; Juniper family, Cedar",3.0,Low,"Nettle family, Pellitory",2.0,Low,"Grass Family, all types",0.0,Low,,ongoing internmittent rain
2025-05-19,Allergy Clinic,5.0,Low,"Willow; Walnut, Butternut; Pine Family with air bladders",3.0,Low,"Nettle family, Pellitory; Sheep Sorrel, Dock",3.0,Low,"Grass Family, all types",0.0,Low,,"highs in the mid 60s, lows in the lower 50s overnight, rainy"
2025-05-20,Allergy Clinic,10.0,Low,"Juniper family, Cedar; Pine Family with air bladders; Willow",10.0,Medium,"Nettle family, Pellitory; Sheep Sorrel, Dock; Plantain",11.0,Medium,"Grass Family, all types",0.0,Low,,"finally dry after days of intermittent rain, but still cool - high of 61, low of 51"
2025-05-23,Allergy Clinic,13.0,Low,"Ash; Willow; Juniper family, Cedar",3.0,Low,"Nettle family, Pellitory; Sheep Sorrel, Dock",5.0,Medium,"Grass Family, all types",0.0,Low,,"Sunny & dry, high in the upper 60s/lows in the lower 50s overnight"
2025-05-26,Allergy Clinic,16.0,Medium,"Juniper family, Cedar; Pine Family with air bladders; Willow",3.0,Low,"Nettle family, Pellitory; Sheep Sorrel, Dock",13.0,Medium,"Grass Family, all types",0.0,Low,,"Hot and sunny after cooler days, high 82 today"
2025-05-28,Allergy Clinic,13.0,Low,"Juniper family, Cedar; Willow; Pine Family with air bladders",4.0,Low,"Nettle family, Pellitory; Sheep Sorrel, Dock",8.0,Medium,"Grass Family, all types",0.0,Low,,"Sunny & dry, high of 82"
2025-05-30,Allergy Clinic,6.0,Low,"All identified tree pollen not counted elsewhere; Walnut, Butternut; Pine Family with air bladders",7.0,Low,"Nettle family, Pellitory; Sheep Sorrel, Dock; Plantain",10.0,Medium,"Grass Family, all types",0.0,Low,,"hot sunny & dry, high in the mid 80s"
2025-06-03,Allergy Clinic,6.0,Low,All identified tree pollen not counted elsewhere; Willow; Pine Family with air bladders,4.0,Low,"Sheep Sorrel, Dock; Plantain; Nettle family, Pellitory",7.0,Medium,"Grass Family, all types",0.0,Low,,"Sunny and warm, highs in the mid 70s, but low 50s overnight"
2025-06-05,Allergy Clinic,2.0,Low,"Walnut, Butternut; Pine Family with air bladders; All identified tree pollen not counted elsewhere",3.0,Low,"Nettle family, Pellitory; Plantain",6.0,Medium,"Grass Family, all types",0.0,Low,,"Sunny and warm, highs around 70, dry today but had some light rain yesterday"
2025-06-06,Allergy Clinic,16.0,Medium,"Maple, Box elder; All identified tree pollen not counted elsewhere; Juniper family, Cedar",10.0,Medium,"Nettle family, Pellitory; Plantain",27.0,High,"Grass Family, all types",0.0,Low,,"Very warm and sunny, highs in the low 80s, still & dry"
2025-06-07,Allergy Clinic,16.0,Medium,Ash; All identified tree pollen not counted elsewhere; Alder,17.0,Medium,"Nettle family, Pellitory; Plantain; Aster, Cocklebur, etc.",37.0,High,"Grass Family, all types",0.0,Low,,"Hot & sunny, high in the mid/upper 80s"
2025-06-10,Allergy Clinic,15.0,Medium,"Juniper family, Cedar; Walnut, Butternut; Pine Family with air bladders",15.0,Medium,"Sheep Sorrel, Dock; Nettle family, Pellitory; Goosefoot, Lamb's Quarters, Pigweed, Amaranth, Saltbush, Russian Thistle",34.0,High,"Grass Family, all types",0.0,Low,,HOT - highs around 90
2025-06-13,Allergy Clinic,21.0,Medium,"Juniper family, Cedar; Willow; Pine Family with air bladders",7.0,Low,"Sheep Sorrel, Dock; Plantain; Nettle family, Pellitory",25.0,High,"Grass Family, all types",0.0,Low,,"Sunny & dry, highs in the 70s"
2025-06-17,Allergy Clinic,69.0,Medium,"Juniper family, Cedar; All identified tree pollen not counted elsewhere; Poplar, Cottonwood, Aspen",6.0,Low,"Goosefoot, Lamb's Quarters, Pigweed, Amaranth, Saltbush, Russian Thistle; All identified weed pollen not counted elsewhere",68.0,High,"Grass Family, all types",0.0,Low,,
2025-06-19,Allergy Clinic,12.0,Low,"Juniper family, Cedar; All identified tree pollen not counted elsewhere; Pine Family with air bladders",5.0,Low,"Sheep Sorrel, Dock; Aster, Cocklebur, etc.; Goosefoot, Lamb's Quarters, Pigweed, Amaranth, Saltbush, Russian Thistle",22.0,High,"Grass Family, all types",0.0,Low,,"Dry, overcast, highs in the low 60s"
2025-06-20,Allergy Clinic,13.0,Low,"Juniper family, Cedar; Pine Family with air bladders; All identified tree pollen not counted elsewhere",6.0,Low,"Sheep Sorrel, Dock; Nettle family, Pellitory; Plantain",14.0,Medium,"Grass Family, all types",0.0,Low,,"Rainy, high in the 60s"
2025-06-24,Allergy Clinic,22.0,Medium,"Juniper family, Cedar; Pine Family with air bladders; Oak",15.0,Medium,"Nettle family, Pellitory; Aster, Cocklebur, etc.; Sheep Sorrel, Dock",52.0,High,"Grass Family, all types",0.0,Low,,"Dry after rain yesterday, and back to warmer temps (highs in the 80s vs 60s yesterday)"
2025-06-25,Allergy Clinic,10.0,Low,"All identified tree pollen not counted elsewhere; Juniper family, Cedar; Willow",1.0,Low,"Goosefoot, Lamb's Quarters, Pigweed, Amaranth, Saltbush, Russian Thistle",4.0,Low,"Grass Family, all types",0.0,Low,,
2025-06-26,Allergy Clinic,8.0,Low,"Juniper family, Cedar; Pine Family with air bladders; Oak",6.0,Low,"Plantain; Nettle family, Pellitory; Sheep Sorrel, Dock",9.0,Medium,"Grass Family, all types",0.0,Low,,"sunny & dry, high in the low 70s"
2025-06-30,Allergy Clinic,12.0,Low,"Juniper family, Cedar; All identified tree pollen not counted elsewhere; Alder",26.0,Medium,"Plantain; Nettle family, Pellitory; Aster, Cocklebur, etc.",45.0,High,"Grass Family, all types",0.0,Low,,"Sunny dry and hot, hit the low 90s"
2025-07-01,Allergy Clinic,10.0,Low,"All identified tree pollen not counted elsewhere; Pine Family with air bladders; Juniper family, Cedar",0.0,Low,,26.0,High,"Grass Family, all types",0.0,Low,,
2025-07-06,Allergy Clinic,7.0,Low,"Juniper family, Cedar; Pine Family with air bladders; Oak",11.0,Medium,"Plantain; Nettle family, Pellitory; Sheep Sorrel, Dock",39.0,High,"Grass Family, all types",0.0,Low,,"Sunny & dry, high in the mid 80s"
2025-07-07,Allergy Clinic,12.0,Low,"Juniper family, Cedar; All identified tree pollen not counted elsewhere; Pine Family with air bladders",26.0,Medium,"Plantain; Sheep Sorrel, Dock; Nettle family, Pellitory",30.0,High,"Grass Family, all types",0.0,Low,,"Hot, hit the 90s again today"
2025-07-09,Allergy Clinic,4.0,Low,"All identified tree pollen not counted elsewhere; Willow; Juniper family, Cedar",0.0,Low,,12.0,Medium,"Grass Family, all types",0.0,Low,,
2025-07-15,Allergy Clinic,6.0,Low,"Willow; Poplar, Cottonwood, Aspen; Pine Family with air bladders",1.0,Low,"Goosefoot, Lamb's Quarters, Pigweed, Amaranth, Saltbush, Russian Thistle",13.0,Medium,"Grass Family, all types",0.0,Low,,
2025-07-22,Allergy Clinic,3.0,Low,"All identified tree pollen not counted elsewhere; Juniper family, Cedar",3.0,Low,"Sheep Sorrel, Dock; Sedge Family; Plantain",6.0,Medium,"Grass Family, all types",0.0,Low,,
2025-07-25,Allergy Clinic,2.0,Low,"Juniper family, Cedar",4.0,Low,Plantain,10.0,Medium,"Grass Family, all types",0.0,Low,,
2026-01-09,Allergy Clinic,3.0,Low,"Poplar, Cottonwood, Aspen; Juniper family, Cedar; Hazelnut",0.0,Low,,0.0,Low,,0.0,Low,,intermittent rain
2026-01-13,Allergy Clinic,5.0,Low,"Juniper family, Cedar; Poplar, Cottonwood, Aspen; Hazelnut",0.0,Low,,0.0,Low,,0.0,Low,,"intermittent rain, mild/temps in the 50s"
2026-01-16,Allergy Clinic,27.0,Medium,"Juniper family, Cedar; Alder; Birch",0.0,Low,,0.0,Low,,0.0,Low,,"gusty and dry, high 47F"
2026-01-20,Allergy Clinic,0.0,Low,,0.0,Low,,0.0,Low,,0.0,Low,,
2026-01-21,Allergy Clinic,2.0,Low,"Juniper family, Cedar; Hazelnut",0.0,Low,,0.0,Low,,0.0,Low,,
2026-01-26,Allergy Clinic,3.0,Low,"Juniper family, Cedar; Hazelnut",0.0,Low,,0.0,Low,,0.0,Low,,
2026-01-27,Allergy Clinic,5.0,Low,"Willow; Poplar, Cottonwood, Aspen; Juniper family, Cedar",0.0,Low,,0.0,Low,,0.0,Low,,
2026-01-30,Allergy Clinic,4.0,Low,"Willow; Poplar, Cottonwood, Aspen; Juniper family, Cedar",0.0,Low,,0.0,Low,,0.0,Low,,
2026-02-02,Allergy Clinic,11.0,Low,"Hazelnut; Hickory, Pecan; Poplar, Cottonwood, Aspen",0.0,Low,,0.0,Low,,0.0,Low,,
2026-02-03,Allergy Clinic,20.0,Medium,"Juniper family, Cedar; Hazelnut; Ash",0.0,Low,,0.0,Low,,0.0,Low,,
2026-02-09,Allergy Clinic,9.0,Low,"Juniper family, Cedar; Ash; Poplar, Cottonwood, Aspen",0.0,Low,,0.0,Low,,0.0,Low,,"High 53, low 44, gusty with light rain"
2026-02-10,Allergy Clinic,13.0,Low,"Juniper family, Cedar; Elm; Ash",0.0,Low,,0.0,Low,,0.0,Low,,"high 55, low 37, dry but breezy in the afternoon"
2026-02-13,Allergy Clinic,41.0,Medium,"Juniper family, Cedar; Elm; Poplar, Cottonwood, Aspen",0.0,Low,,0.0,Low,,0.0,Low,,"low of 41 and high of 53, some brief light rain"
2026-02-15,Allergy Clinic,6.0,Low,"Juniper family, Cedar; Mulberry; Birch",0.0,Low,,0.0,Low,,0.0,Low,,"High 49, low 41, some showers"
2026-02-17,Allergy Clinic,0.0,Low,,0.0,Low,,0.0,Low,,0.0,Low,,
2026-02-20,Allergy Clinic,9.0,Low,"Juniper family, Cedar; Elm; Ash",0.0,Low,,0.0,Low,,0.0,Low,,"High of 47, low of 33, breezy but dry."
2026-02-21,Allergy Clinic,24.0,Medium,"Juniper family, Cedar; Poplar, Cottonwood, Aspen; Elm",0.0,Low,,0.0,Low,,0.0,Low,,"high 43, low 37, gusty with some rain"
2026-02-24,Allergy Clinic,0.0,Low,,0.0,Low,,0.0,Low,,0.0,Low,,steady rain
2026-02-27,Allergy Clinic,93.0,High,"Juniper family, Cedar; Elm; Ash",0.0,Low,,0.0,Low,,0.0,Low,,"Sunny and warm, high in the 50s, after weeks of rain"
2026-02-28,Allergy Clinic,114.0,High,"Juniper family, Cedar; Poplar, Cottonwood, Aspen; Hornbeam/Hop hornbeam",0.0,Low,,0.0,Low,,0.0,Low,,"High of 51, low of 34 overnight. Dry"
2026-03-01,Allergy Clinic,31.0,Medium,"Juniper family, Cedar; Hazelnut; Alder",0.0,Low,,0.0,Low,,0.0,Low,,"Warm & sunny, high of 60 and low of 41 overnight"
2026-03-03,Allergy Clinic,95.0,High,"Juniper family, Cedar; Poplar, Cottonwood, Aspen; Elm",0.0,Low,,0.0,Low,,0.0,Low,,"Sunny & warm, high of 57, low of 43"
2026-03-06,Allergy Clinic,9.0,Low,"Juniper family, Cedar; Poplar, Cottonwood, Aspen; Hornbeam/Hop hornbeam",0.0,Low,,0.0,Low,,0.0,Low,,Rainy. High of 52 and low of 43
2026-03-12,Allergy Clinic,9.0,Low,"Poplar, Cottonwood, Aspen; Juniper family, Cedar; Willow",0.0,Low,,0.0,Low,,0.0,Low,,"temps stable, 52-57 all day, but Very windy & a little rain"
2026-03-16,Allergy Clinic,44.0,Medium,"Alder; Hornbeam/Hop hornbeam; Juniper family, Cedar",0.0,Low,,0.0,Low,,0.0,Low,,"Sunny & dry, low 47 overnight & high 67"
2026-03-17,Allergy Clinic,445.0,High,"Alder; Hornbeam/Hop hornbeam; Poplar, Cottonwood, Aspen",0.0,Low,,0.0,Low,,0.0,Low,,"lows in the 40s overnight, high of 68, brief light showers late in the day"
2026-03-20,Allergy Clinic,108.0,High,"Alder; Juniper family, Cedar; Hornbeam/Hop hornbeam",0.0,Low,,0.0,Low,,0.0,Low,,"high of 61, low of 48, sunny & dry but somewhat breezy"
2026-03-24,Allergy Clinic,104.0,High,"Juniper family, Cedar; Alder; Poplar, Cottonwood, Aspen",0.0,Low,,0.0,Low,,0.0,Low,,"high 61, low 50, light PM rain"
2026-03-25,Allergy Clinic,29.0,Medium,"Juniper family, Cedar; Poplar, Cottonwood, Aspen; Willow",0.0,Low,,0.0,Low,,0.0,Low,,"high 57, low 42, light rain showers"
2026-03-27,Allergy Clinic,89.0,Medium,"Alder; Hornbeam/Hop hornbeam; Poplar, Cottonwood, Aspen",0.0,Low,,0.0,Low,,0.0,Low,,"Low of 37 overnight but reached the 60s during the day, warm and sunny"
2026-03-28,Allergy Clinic,402.0,High,"Alder; Hornbeam/Hop hornbeam; Poplar, Cottonwood, Aspen",0.0,Low,,1.0,Low,"Grass Family, all types",0.0,Low,,"Very warm, high of 67, low in the high 40s overnight, sunny & dry."
2026-03-31,Allergy Clinic,61.0,Medium,Alder; Birch; Ash,0.0,Low,,1.0,Low,"Grass Family, all types",0.0,Low,,"mostly dry but a couple light showers, low 40 overnight, mid 50s during the day"
2026-04-04,Allergy Clinic,79.0,Medium,"Alder; Birch; Poplar, Cottonwood, Aspen",0.0,Low,,2.0,Low,"Grass Family, all types",0.0,Low,,"Sunny & dry, hit 72 during the day, 41 overnight."
2026-04-06,Allergy Clinic,0.0,Low,,0.0,Low,,0.0,Low,,0.0,Low,,
2026-04-07,Allergy Clinic,373.0,High,"Ash; Poplar, Cottonwood, Aspen; Birch",1.0,Low,"Nettle family, Pellitory",5.0,Medium,"Grass Family, all types",0.0,Low,,"nearly hit 80 during the day, low of 47 overnight"
2026-04-10,Allergy Clinic,535.0,High,"Ash; Willow; Poplar, Cottonwood, Aspen",0.0,Low,,23.0,High,"Grass Family, all types",0.0,Low,,"Warm and sunny, mid 70s during the day and mid 50s overnight"
2026-04-12,Allergy Clinic,95.0,High,Ash; Willow; Oak,2.0,Low,"Sheep Sorrel, Dock; Nettle family, Pellitory",3.0,Low,"Grass Family, all types",0.0,Low,,"Rainy & cooler, low to mid 50s all day and overnight"
2026-04-16,Allergy Clinic,29.0,Medium,"Oak; Juniper family, Cedar; Willow",0.0,Low,,3.0,Low,"Grass Family, all types",0.0,Low,,"cool, high of 50, with some rain"
2026-04-19,Allergy Clinic,60.0,Medium,"Oak; Willow; Maple, Box elder",0.0,Low,,7.0,Medium,"Grass Family, all types",0.0,Low,,"warmer again, hit the low 70s, and dry"
2026-04-21,Allergy Clinic,7.0,Low,"Ash; Willow; Poplar, Cottonwood, Aspen",0.0,Low,,1.0,Low,"Grass Family, all types",0.0,Low,,"Rainy, temps in the 50s"
2026-04-23,Allergy Clinic,0.0,Low,,0.0,Low,,0.0,Low,,0.0,Low,,
2026-04-24,Allergy Clinic,74.0,Medium,"Ash; Willow; Juniper family, Cedar",2.0,Low,"Sheep Sorrel, Dock; Nettle family, Pellitory",3.0,Low,"Grass Family, all types",0.0,Low,,"Low 41 overnight, reached 68 in the afternoon, sunny and dry"
2026-04-25,Allergy Clinic,80.0,Medium,"Ash; Juniper family, Cedar; Oak",2.0,Low,"Sheep Sorrel, Dock; Nettle family, Pellitory",7.0,Medium,"Grass Family, all types",0.0,Low,,"Low in the low 40s overnight, high nearly  hit 70. Warm and sunny"
2026-04-28,Allergy Clinic,27.0,Medium,"Ash; Pine Family with air bladders; Juniper family, Cedar",0.0,Low,,4.0,Low,"Grass Family, all types",0.0,Low,,"Temps in the 50s all day/night, gusty but dry"
2026-05-01,Allergy Clinic,42.0,Medium,Ash; Willow; Pine Family with air bladders,2.0,Low,"Plantain; Nettle family, Pellitory",5.0,Medium,"Grass Family, all types",0.0,Low,,"Hot and dry, high in the upper 70s/near 80, lows in the 50s overnight."
2026-05-05,Allergy Clinic,59.0,Medium,Ash; Willow; Pine Family with air bladders,2.0,Low,"Sheep Sorrel, Dock; Nettle family, Pellitory",4.0,Low,"Grass Family, all types",0.0,Low,,"High in the 60s, low in the 50s overnight, cooler than previous. Sunny and dry."
2026-05-08,Allergy Clinic,29.0,Medium,Ash; Willow; Privet,4.0,Low,"All identified weed pollen not counted elsewhere; Sheep Sorrel, Dock; Nettle family, Pellitory",12.0,Medium,"Grass Family, all types",0.0,Low,,"High around 70, lows in the 50s overnight, sunny and dry"
2026-05-10,Allergy Clinic,24.0,Medium,Willow; Ash; Pine Family with air bladders,0.0,Low,,4.0,Low,"Grass Family, all types",0.0,Low,,
2026-05-13,Allergy Clinic,41.0,Medium,"Juniper family, Cedar; Ash; Willow",0.0,Low,,12.0,Medium,"Grass Family, all types",0.0,Low,,
2026-05-15,Allergy Clinic,14.0,Low,"Pine Family with air bladders; Juniper family, Cedar; Walnut, Butternut",1.0,Low,"Sheep Sorrel, Dock",3.0,Low,"Grass Family, all types",0.0,Low,,rainy
2026-05-19,Allergy Clinic,12.0,Low,"Willow; Privet; Juniper family, Cedar",2.0,Low,"Sedge Family; Nettle family, Pellitory",9.0,Medium,"Grass Family, all types",0.0,Low,,
2026-05-23,Allergy Clinic,12.0,Low,"Ash; Willow; Juniper family, Cedar",4.0,Low,"Sheep Sorrel, Dock; Nettle family, Pellitory",22.0,High,"Grass Family, all types",0.0,Low,,
2026-05-29,Allergy Clinic,21.0,Medium,"Juniper family, Cedar; Ash; Alder",5.0,Low,"Nettle family, Pellitory; Sheep Sorrel, Dock; Plantain",36.0,High,"Grass Family, all types",0.0,Low,,"High of 80, sunny and warm, but with some brief light rain"
2026-05-30,Allergy Clinic,8.0,Low,"Willow; Walnut, Butternut; Privet",2.0,Low,"Sheep Sorrel, Dock; Nettle family, Pellitory",9.0,Medium,"Grass Family, all types",0.0,Low,,"Cooler, highs in the 60s, some brief rain"
2026-06-01,Allergy Clinic,10.0,Low,Privet; Willow; Pine Family with air bladders,5.0,Low,"Nettle family, Pellitory; Sheep Sorrel, Dock; Plantain",23.0,High,"Grass Family, all types",0.0,Low,,"Sunny and dry, high in the mid 80s"
2026-06-02,Allergy Clinic,19.0,Medium,"Pine Family with air bladders; Privet; Juniper family, Cedar",7.0,Low,"Nettle family, Pellitory; Sheep Sorrel, Dock; Plantain",30.0,High,"Grass Family, all types",0.0,Low,,hot - nearly hit 90 today
2026-06-05,Allergy Clinic,25.0,Medium,"Juniper family, Cedar; Willow; Pine Family with air bladders",5.0,Low,"Sheep Sorrel, Dock; Plantain; Nettle family, Pellitory",30.0,High,"Grass Family, all types",0.0,Low,,"cooler, in the 60s, breezy"
2026-06-06,Allergy Clinic,20.0,Medium,"Juniper family, Cedar; Pine Family with air bladders; Basswood, Linden",4.0,Low,"Sheep Sorrel, Dock; Plantain; Nettle family, Pellitory",19.0,Medium,"Grass Family, all types",0.0,Low,,rainy
2026-06-08,Allergy Clinic,4.0,Low,"Willow; Walnut, Butternut; Pine Family with air bladders",2.0,Low,"Sheep Sorrel, Dock",18.0,Medium,"Grass Family, all types",0.0,Low,,very rainy
2026-06-09,Allergy Clinic,11.0,Low,"Juniper family, Cedar; All identified tree pollen not counted elsewhere; Pine Family with air bladders",0.0,Low,,27.0,High,"Grass Family, all types",0.0,Low,,
2026-06-16,Allergy Clinic,17.0,Medium,"Juniper family, Cedar; Pine Family with air bladders; Basswood, Linden",3.0,Low,"Sheep Sorrel, Dock; Nettle family, Pellitory; Goosefoot, Lamb's Quarters, Pigweed, Amaranth, Saltbush, Russian Thistle",78.0,High,"Grass Family, all types",0.0,Low,,Very hot
2026-06-17,Allergy Clinic,12.0,Low,"Juniper family, Cedar; Basswood, Linden; Pine Family with air bladders",9.0,Low,"Nettle family, Pellitory; Plantain; Sheep Sorrel, Dock",31.0,High,"Grass Family, all types",0.0,Low,,hot
2026-06-19,Allergy Clinic,10.0,Low,"Juniper family, Cedar; Basswood, Linden; Pine Family with air bladders",4.0,Low,"All identified weed pollen not counted elsewhere; Sheep Sorrel, Dock",73.0,High,"Grass Family, all types",0.0,Low,,"Hot & dry, high in the 80s"
2026-06-23,Allergy Clinic,26.0,Medium,"Pine Family with air bladders; Juniper family, Cedar; Willow",18.0,Medium,"All identified weed pollen not counted elsewhere; Sheep Sorrel, Dock; Plantain",55.0,High,"Grass Family, all types",0.0,Low,,"Sunny and dry, high in the 90s"
2026-06-26,Allergy Clinic,4.0,Low,"Willow; Juniper family, Cedar; Basswood, Linden",5.0,Low,"All identified weed pollen not counted elsewhere; Sheep Sorrel, Dock",3.0,Low,"Grass Family, all types",0.0,Low,,cool and rainy
2026-06-30,Allergy Clinic,3.0,Low,"Juniper family, Cedar; Basswood, Linden",7.0,Low,"All identified weed pollen not counted elsewhere; Sheep Sorrel, Dock; Plantain",2.0,Low,"Grass Family, all types",0.0,Low,,Still cool
2026-07-04,Allergy Clinic,7.0,Low,"Juniper family, Cedar; Privet; Pine Family with air bladders",8.0,Low,"All identified weed pollen not counted elsewhere; Sheep Sorrel, Dock; Sedge Family",30.0,High,"Grass Family, all types",0.0,Low,,sunny and warm
